,book_info,movie_info,book_year,book_title,book_author,id,film_year,film_title
2237,"The Positronic Man (1993), Isaac Asimov and Robert Silverberg",Bicentennial Man (1999),1993,The Positronic Man,Isaac Asimov and Robert Silverberg,651964,1999,Bicentennial Man
2238,"Possession: A Romance (1990), A. S. Byatt",Possession (2002),1990,Possession: A Romance,A. S. Byatt,6768498,2002,Possession
2239,"The Postman (1985), David Brin",The Postman (1997),1985,The Postman,David Brin,889284,1997,The Postman
2240,"The Postman Always Rings Twice (1934), James Cain",Le Dernier Tournant (The Last Turning) (1939),1934,The Postman Always Rings Twice,James Cain,25807,1939,Le Dernier Tournant
2241,"The Postman Always Rings Twice (1934), James Cain",Ossessione (Obsession) (1942),1934,The Postman Always Rings Twice,James Cain,25807,1942,Ossessione
2242,"The Postman Always Rings Twice (1934), James Cain",The Postman Always Rings Twice (1946),1934,The Postman Always Rings Twice,James Cain,25807,1946,The Postman Always Rings Twice
2243,"The Postman Always Rings Twice (1934), James Cain",The Postman Always Rings Twice (1981),1934,The Postman Always Rings Twice,James Cain,25807,1981,The Postman Always Rings Twice
2244,"The Power (1956), Frank M. Robinson",The Power (1968),1956,The Power,Frank M. Robinson,430148,1968,The Power
2245,"The Power and the Glory (1940), Graham Greene",The Fugitive (1947),1940,The Power and the Glory,Graham Greene,3690,1947,The Fugitive
2246,"The Power of One (1989), Bryce Courtenay",The Power of One (1992),1989,The Power of One,Bryce Courtenay,122,1992,The Power of One
2247,"Pożegnania (1948), Stanisław Dygat",Farewells (1958),1948,Pożegnania,Stanisław Dygat,,1958,Farewells
2248,"Presumed Innocent (1987), Scott Turow",Presumed Innocent (1990),1987,Presumed Innocent,Scott Turow,425029,1990,Presumed Innocent
2249,"Pride and Prejudice (1813), Jane Austen",Pride and Prejudice (1940),1813,Pride and Prejudice,Jane Austen,1885,1940,Pride and Prejudice
2250,"Pride and Prejudice (1813), Jane Austen",Pride & Prejudice: A Latter-Day Comedy (2003),1813,Pride and Prejudice,Jane Austen,1885,2003,Pride & Prejudice: A Latter-Day Comedy
2251,"Pride and Prejudice (1813), Jane Austen",Bride and Prejudice (2004),1813,Pride and Prejudice,Jane Austen,1885,2004,Bride and Prejudice
2252,"Pride and Prejudice (1813), Jane Austen",Pride & Prejudice (2005),1813,Pride and Prejudice,Jane Austen,1885,2005,Pride & Prejudice
2253,"The Prince and the Pauper (1881), Mark Twain",The Prince and the Pauper (1909),1881,The Prince and the Pauper,Mark Twain,62446,1909,The Prince and the Pauper
2254,"The Prince and the Pauper (1881), Mark Twain",The Prince and the Pauper (1915),1881,The Prince and the Pauper,Mark Twain,62446,1915,The Prince and the Pauper
2255,"The Prince and the Pauper (1881), Mark Twain",Der Prinz und der Bettelknabe (1920),1881,The Prince and the Pauper,Mark Twain,62446,1920,Der Prinz und der Bettelknabe
2256,"The Prince and the Pauper (1881), Mark Twain",Yiskor (1933),1881,The Prince and the Pauper,Mark Twain,62446,1933,Yiskor
